Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Att,Yds,Y/A,TD,Y/G,name,key,Round,Pick,ageGroup
1159,Tony Fisher\FishTo00,2005,26,NA,GNB,NFL,14,4,60,173,2.88,1,12.4,Tony Fisher,TonyFisher26GNB2005,Undrafted,Undrafted,25-28
1160,Mike James\JameMi00,2013,22,6-189,TAM,NFL,8,3,60,295,4.92,0,36.9,Mike James,MikeJames22TAM2013,6,70,< 24
1161,Julius Jones\JoneJu01,2010,29,2-43,2TM,NFL,12,2,60,223,3.72,0,18.6,Julius Jones,JuliusJones292TM2010,2,121,29-32
1162,William Powell\PoweWi00,2012,24,NA,ARI,NFL,13,1,60,217,3.62,0,16.7,William Powell,WilliamPowell24ARI2012,Undrafted,Undrafted,< 24
1163,Wendell Smallwood\SmalWe00,2018,24,5-153,PHI,NFL,8,4,60,257,4.28,1,32.1,Wendell Smallwood,WendellSmallwood24PHI2018,5,48,< 24
1164,Jason Wright\WrigJa01,2007,25,NA,CLE,NFL,16,1,60,277,4.62,1,17.3,Jason Wright,JasonWright25CLE2007,Undrafted,Undrafted,25-28
1165,Tavon Austin\AustTa00,2017,27,1-8,LAR,NFL,16,9,59,270,4.58,1,16.9,Tavon Austin,TavonAustin27LAR2017,1,153,25-28
1166,Donald Brown\BrowDo00,2015,28,1-27,SDG,NFL,9,2,59,229,3.88,1,25.4,Donald Brown,DonaldBrown28SDG2015,1,106,25-28
1167,Correll Buckhalter\BuckCo00,2010,32,4-121,DEN,NFL,15,0,59,147,2.49,2,9.8,Correll Buckhalter,CorrellBuckhalter32DEN2010,4,23,29-32
1168,Shaun Draughn\DrauSh00,2012,25,NA,KAN,NFL,16,0,59,233,3.95,2,14.6,Shaun Draughn,ShaunDraughn25KAN2012,Undrafted,Undrafted,25-28
1169,DeShaun Foster\FostDe00,2004,24,2-34,CAR,NFL,4,3,59,255,4.32,2,63.8,DeShaun Foster,DeShaunFoster24CAR2004,2,112,< 24
1170,Maurice Hicks\HickMa00,2005,27,NA,SFO,NFL,14,3,59,308,5.22,3,22,Maurice Hicks,MauriceHicks27SFO2005,Undrafted,Undrafted,25-28
1171,Travis Minor\MinoTr00,2001,22,3-85,MIA,NFL,16,0,59,281,4.76,2,17.6,Travis Minor,TravisMinor22MIA2001,3,158,< 24
1172,Marcel Reece\ReecMa00,2012,27,NA,OAK,NFL,16,14,59,271,4.59,0,16.9,Marcel Reece,MarcelReece27OAK2012,Undrafted,Undrafted,25-28
1173,Javon Ringer\RingJa00,2011,24,5-173,TEN,NFL,12,0,59,185,3.14,1,15.4,Javon Ringer,JavonRinger24TEN2011,5,59,< 24
1174,Ryan Torain\ToraRy00,2011,25,5-139,WAS,NFL,8,4,59,200,3.39,1,25,Ryan Torain,RyanTorain25WAS2011,5,37,25-28
1175,Fred Jackson\JackFr02,2007,26,NA,BUF,NFL,8,1,58,300,5.17,0,37.5,Fred Jackson,FredJackson26BUF2007,Undrafted,Undrafted,25-28
1176,Brandon Jacobs\JacoBr00,2013,31,4-110,NYG,NFL,7,1,58,238,4.1,4,34,Brandon Jacobs,BrandonJacobs31NYG2013,4,14,29-32
1177,Stanley Pritchett\PritSt00,2000,27,4-118,PHI,NFL,16,2,58,225,3.88,1,14.1,Stanley Pritchett,StanleyPritchett27PHI2000,4,20,25-28
1178,Thomas Rawls\RawlTh00,2017,24,NA,SEA,NFL,12,3,58,157,2.71,0,13.1,Thomas Rawls,ThomasRawls24SEA2017,Undrafted,Undrafted,< 24
1179,Jacquizz Rodgers\RodgJa00,2014,24,5-145,ATL,NFL,16,1,58,217,3.74,1,13.6,Jacquizz Rodgers,JacquizzRodgers24ATL2014,5,42,< 24
1180,Aaron Stecker\StecAa00,2004,29,NA,NOR,NFL,16,3,58,244,4.21,2,15.3,Aaron Stecker,AaronStecker29NOR2004,Undrafted,Undrafted,29-32
1181,Darius Walker\WalkDa00,2007,22,NA,HOU,NFL,4,2,58,264,4.55,1,66,Darius Walker,DariusWalker22HOU2007,Undrafted,Undrafted,< 24
1182,Keiland Williams\WillKe03,2011,25,NA,DET,NFL,15,0,58,195,3.36,2,13,Keiland Williams,KeilandWilliams25DET2011,Undrafted,Undrafted,25-28
1183,Ryan Williams\WillRy00,2012,22,2-38,ARI,NFL,5,3,58,164,2.83,0,32.8,Ryan Williams,RyanWilliams22ARI2012,2,116,< 24
1184,Richie Anderson\AndeRi00,2004,33,6-144,DAL,NFL,12,4,57,246,4.32,1,20.5,Richie Anderson,RichieAnderson33DAL2004,6,41,32+
1185,Tashard Choice\ChoiTa00,2011,27,4-122,3TM,NFL,13,1,57,152,2.67,1,11.7,Tashard Choice,TashardChoice273TM2011,4,24,25-28
1186,Zack Crockett\CrocZa00,2001,29,3-79,OAK,NFL,16,0,57,145,2.54,6,9.1,Zack Crockett,ZackCrockett29OAK2001,3,152,29-32
1187,Olandis Gary\GaryOl00,2001,26,4-127,DEN,NFL,9,1,57,228,4,1,25.3,Olandis Gary,OlandisGary26DEN2001,4,27,25-28
1188,Artose Pinner\PinnAr00,2004,26,4-99,DET,NFL,9,2,57,174,3.05,2,19.3,Artose Pinner,ArtosePinner26DET2004,4,169,25-28
1189,Jacquizz Rodgers\RodgJa00,2011,21,5-145,ATL,NFL,16,0,57,205,3.6,1,12.8,Jacquizz Rodgers,JacquizzRodgers21ATL2011,5,42,< 24
1190,Darren Sproles\SproDa00,2014,31,4-130,PHI,NFL,15,0,57,329,5.77,6,21.9,Darren Sproles,DarrenSproles31PHI2014,4,30,29-32
1191,Michael Turner\TurnMi00,2005,23,5-154,SDG,NFL,16,0,57,335,5.88,3,20.9,Michael Turner,MichaelTurner23SDG2005,5,49,< 24
1192,DeAndre Washington\WashDe00,2017,24,5-143,OAK,NFL,15,0,57,153,2.68,2,10.2,DeAndre Washington,DeAndreWashington24OAK2017,5,40,< 24
1193,Fozzy Whittaker\WhitFo00,2016,27,NA,CAR,NFL,16,0,57,265,4.65,0,16.6,Fozzy Whittaker,FozzyWhittaker27CAR2016,Undrafted,Undrafted,25-28
1194,Brandon Bennett\BennBr00,2003,30,NA,CIN,NFL,16,0,56,173,3.09,0,10.8,Brandon Bennett,BrandonBennett30CIN2003,Undrafted,Undrafted,29-32
1195,Ladell Betts\BettLa00,2009,30,2-56,WAS,NFL,10,2,56,210,3.75,2,21,Ladell Betts,LadellBetts30WAS2009,2,133,29-32
1196,Brandon Bolden\BoldBr00,2012,22,NA,NWE,NFL,10,0,56,274,4.89,2,27.4,Brandon Bolden,BrandonBolden22NWE2012,Undrafted,Undrafted,< 24
1197,Chris Brown\BrowCh03,2003,22,3-93,TEN,NFL,11,0,56,221,3.95,0,20.1,Chris Brown,ChrisBrown22TEN2003,3,164,< 24
1198,Samkon Gado\GadoSa00,2006,24,NA,2TM,NFL,9,1,56,210,3.75,1,23.3,Samkon Gado,SamkonGado242TM2006,Undrafted,Undrafted,< 24
1199,Jonathan Grimes\GrimJo01,2015,26,NA,HOU,NFL,14,0,56,282,5.04,1,20.1,Jonathan Grimes,JonathanGrimes26HOU2015,Undrafted,Undrafted,25-28
1200,Skip Hicks\HickSk00,2001,27,3-69,TEN,NFL,9,0,56,341,6.09,1,37.9,Skip Hicks,SkipHicks27TEN2001,3,144,25-28
1201,Jalen Richard\RichJa01,2017,24,NA,OAK,NFL,16,1,56,275,4.91,1,17.2,Jalen Richard,JalenRichard24OAK2017,Undrafted,Undrafted,< 24
1202,Khiry Robinson\RobiKh00,2015,26,NA,NOR,NFL,8,0,56,180,3.21,4,22.5,Khiry Robinson,KhiryRobinson26NOR2015,Undrafted,Undrafted,25-28
1203,Evan Royster\RoysEv00,2011,24,6-177,WAS,NFL,6,2,56,328,5.86,0,54.7,Evan Royster,EvanRoyster24WAS2011,6,61,< 24
1204,Lee Suggs\SuggLe00,2003,23,4-115,CLE,NFL,7,0,56,289,5.16,2,41.3,Lee Suggs,LeeSuggs23CLE2003,4,18,< 24
1205,Jamal Anderson\AndeJa00,2001,29,7-201,ATL,NFL,3,3,55,190,3.45,1,63.3,Jamal Anderson,JamalAnderson29ATL2001,7,80,29-32
1206,Montee Ball\BallMo00,2014,24,2-58,DEN,NFL,5,3,55,172,3.13,1,34.4,Montee Ball,MonteeBall24DEN2014,2,135,< 24
1207,Peyton Barber\BarbPe01,2016,22,NA,TAM,NFL,15,1,55,223,4.05,1,14.9,Peyton Barber,PeytonBarber22TAM2016,Undrafted,Undrafted,< 24
1208,Brandon Bolden\BoldBr00,2013,23,NA,NWE,NFL,12,2,55,271,4.93,3,22.6,Brandon Bolden,BrandonBolden23NWE2013,Undrafted,Undrafted,< 24
1209,Verron Haynes\HaynVe00,2004,25,5-166,PIT,NFL,13,0,55,272,4.95,0,20.9,Verron Haynes,VerronHaynes25PIT2004,5,55,25-28
1210,Ronnie Hillman\HillRo00,2013,22,3-67,DEN,NFL,10,0,55,218,3.96,1,21.8,Ronnie Hillman,RonnieHillman22DEN2013,3,143,< 24
1211,Dexter McCluster\McClDe00,2015,26,2-36,TEN,NFL,11,2,55,247,4.49,1,22.5,Dexter McCluster,DexterMcCluster26TEN2015,2,114,25-28
1212,Ryan Moats\MoatRy00,2005,23,3-77,PHI,NFL,7,1,55,278,5.05,3,39.7,Ryan Moats,RyanMoats23PHI2005,3,151,< 24
1213,Rod Smith\SmitRo06,2017,25,NA,DAL,NFL,15,1,55,232,4.22,4,15.5,Rod Smith,RodSmith25DAL2017,Undrafted,Undrafted,25-28
1214,KaRon Coleman\ColeKa00,2000,22,NA,DEN,NFL,9,0,54,183,3.39,1,20.3,KaRon Coleman,KaRonColeman22DEN2000,Undrafted,Undrafted,< 24
1215,Kevin Faulk\FaulKe00,2004,28,2-46,NWE,NFL,11,1,54,255,4.72,2,23.2,Kevin Faulk,KevinFaulk28NWE2004,2,124,25-28
1216,Arian Foster\FostAr00,2009,23,NA,HOU,NFL,6,1,54,257,4.76,3,42.8,Arian Foster,ArianFoster23HOU2009,Undrafted,Undrafted,< 24
1217,Lamar Gordon\GordLa00,2005,25,3-84,PHI,NFL,14,4,54,182,3.37,1,13,Lamar Gordon,LamarGordon25PHI2005,3,157,25-28
1218,Stacey Mack\MackSt00,2000,25,NA,JAX,NFL,6,2,54,145,2.69,1,24.2,Stacey Mack,StaceyMack25JAX2000,Undrafted,Undrafted,25-28
1219,Christine Michael\MichCh00,2015,25,2-62,2TM,NFL,8,2,54,243,4.5,0,30.4,Christine Michael,ChristineMichael252TM2015,2,139,25-28
1220,Patrick Pass\PassPa00,2005,28,7-239,NWE,NFL,12,4,54,245,4.54,3,20.4,Patrick Pass,PatrickPass28NWE2005,7,95,25-28
1221,Clinton Portis\PortCl00,2010,29,2-51,WAS,NFL,5,5,54,227,4.2,2,45.4,Clinton Portis,ClintonPortis29WAS2010,2,128,29-32
1222,Joseph Randle\RandJo01,2013,22,5-151,DAL,NFL,13,2,54,164,3.04,2,12.6,Joseph Randle,JosephRandle22DAL2013,5,47,< 24
1223,Khiry Robinson\RobiKh00,2013,24,NA,NOR,NFL,10,0,54,224,4.15,1,22.4,Khiry Robinson,KhiryRobinson24NOR2013,Undrafted,Undrafted,< 24
1224,Juwan Thompson\ThomJu01,2014,20,NA,DEN,NFL,15,0,54,272,5.04,3,18.1,Juwan Thompson,JuwanThompson20DEN2014,Undrafted,Undrafted,< 24
1225,Mike Tolbert\TolbMi00,2012,27,NA,CAR,NFL,16,5,54,183,3.39,7,11.4,Mike Tolbert,MikeTolbert27CAR2012,Undrafted,Undrafted,25-28
1226,Justin Watson\WatsJu00,2000,25,NA,STL,NFL,14,2,54,249,4.61,4,17.8,Justin Watson,JustinWatson25STL2000,Undrafted,Undrafted,25-28
1227,Cadillac Williams\WillCa02,2007,25,1-5,TAM,NFL,4,4,54,208,3.85,3,52,Cadillac Williams,CadillacWilliams25TAM2007,1,127,25-28
1228,Tim Biakabutuka\BiakTi00,2001,27,1-8,CAR,NFL,5,4,53,230,4.34,1,46,Tim Biakabutuka,TimBiakabutuka27CAR2001,1,153,25-28
1229,Ron Dayne\DaynRo00,2005,27,1-11,DEN,NFL,10,0,53,270,5.09,1,27,Ron Dayne,RonDayne27DEN2005,1,13,25-28
1230,Austin Ekeler\EkelAu00,2018,23,NA,LAC,NFL,7,1,53,305,5.75,0,43.6,Austin Ekeler,AustinEkeler23LAC2018,Undrafted,Undrafted,< 24
1231,Samkon Gado\GadoSa00,2007,25,NA,2TM,NFL,8,2,53,150,2.83,4,18.8,Samkon Gado,SamkonGado252TM2007,Undrafted,Undrafted,25-28
1232,Dominic Rhodes\RhodDo00,2004,25,NA,IND,NFL,16,0,53,254,4.79,1,15.9,Dominic Rhodes,DominicRhodes25IND2004,Undrafted,Undrafted,25-28
1233,Darren Sproles\SproDa00,2013,30,4-130,NOR,NFL,15,4,53,220,4.15,2,14.7,Darren Sproles,DarrenSproles30NOR2013,4,30,29-32
1234,LaBrandon Toefield\ToefLa00,2003,23,4-132,JAX,NFL,16,0,53,212,4,2,13.3,LaBrandon Toefield,LaBrandonToefield23JAX2003,4,31,< 24
1235,Leon Washington\WashLe00,2011,29,4-117,SEA,NFL,16,1,53,248,4.68,1,15.5,Leon Washington,LeonWashington29SEA2011,4,19,29-32
1236,Kerwynn Williams\WillKe05,2014,23,7-230,ARI,NFL,5,0,53,246,4.64,0,49.2,Kerwynn Williams,KerwynnWilliams23ARI2014,7,91,< 24
1237,Nick Chubb\ChubNi00,2018,23,NA,CLE,NFL,8,1,52,318,6.12,3,39.8,Nick Chubb,NickChubb23CLE2018,Undrafted,Undrafted,< 24
1238,David Cobb\CobbDa00,2015,22,5-138,TEN,NFL,7,1,52,146,2.81,1,20.9,David Cobb,DavidCobb22TEN2015,5,36,< 24
1239,Mike Davis\DaviMi01,2018,25,4-126,SEA,NFL,6,1,52,226,4.35,3,37.7,Mike Davis,MikeDavis25SEA2018,4,26,25-28
1240,Ron Dayne\DaynRo00,2004,26,1-11,NYG,NFL,14,2,52,179,3.44,1,12.8,Ron Dayne,RonDayne26NYG2004,1,13,25-28
1241,Heath Evans\EvanHe00,2005,27,3-82,2TM,NFL,12,3,52,192,3.69,0,16,Heath Evans,HeathEvans272TM2005,3,156,25-28
1242,Kevin Faulk\FaulKe00,2002,26,2-46,NWE,NFL,15,0,52,271,5.21,2,18.1,Kevin Faulk,KevinFaulk26NWE2002,2,124,25-28
1243,Nyheim Hines\HineNy00,2018,22,NA,IND,NFL,8,2,52,238,4.58,1,29.8,Nyheim Hines,NyheimHines22IND2018,Undrafted,Undrafted,< 24
1244,Jerick McKinnon\McKiJe00,2015,23,3-96,MIN,NFL,16,0,52,271,5.21,2,16.9,Jerick McKinnon,JerickMcKinnon23MIN2015,3,167,< 24
1245,Isaac Redman\RedmIs20,2010,26,NA,PIT,NFL,16,0,52,247,4.75,0,15.4,Isaac Redman,IsaacRedman26PIT2010,Undrafted,Undrafted,25-28
1246,Pierre Thomas\ThomPi00,2007,23,NA,NOR,NFL,12,1,52,252,4.85,1,21,Pierre Thomas,PierreThomas23NOR2007,Undrafted,Undrafted,< 24
1247,Jordan Wilkins\WilkJo01,2018,24,NA,IND,NFL,8,3,52,235,4.52,0,29.4,Jordan Wilkins,JordanWilkins24IND2018,Undrafted,Undrafted,< 24
1248,Marc Edwards\EdwaMa00,2001,27,2-55,NWE,NFL,16,13,51,141,2.76,1,8.8,Marc Edwards,MarcEdwards27NWE2001,2,132,25-28
1249,Kevin Faulk\FaulKe00,2005,29,2-46,NWE,NFL,8,2,51,145,2.84,0,18.1,Kevin Faulk,KevinFaulk29NWE2005,2,124,29-32
1250,Ben Gay\GayxBe00,2001,21,NA,CLE,NFL,16,0,51,172,3.37,1,10.8,Ben Gay,BenGay21CLE2001,Undrafted,Undrafted,< 24
1251,Rashard Mendenhall\MendRa00,2012,25,1-23,PIT,NFL,6,4,51,182,3.57,0,30.3,Rashard Mendenhall,RashardMendenhall25PIT2012,1,90,25-28
1252,Lamar Miller\MillLa01,2012,21,4-97,MIA,NFL,13,1,51,250,4.9,1,19.2,Lamar Miller,LamarMiller21MIA2012,4,168,< 24
1253,Joseph Randle\RandJo01,2014,23,5-151,DAL,NFL,16,0,51,343,6.73,3,21.4,Joseph Randle,JosephRandle23DAL2014,5,47,< 24
1254,Javon Ringer\RingJa00,2010,23,5-173,TEN,NFL,16,0,51,239,4.69,2,14.9,Javon Ringer,JavonRinger23TEN2010,5,59,< 24
1255,Charles Sims\SimsCh00,2016,26,3-69,TAM,NFL,7,2,51,149,2.92,1,21.3,Charles Sims,CharlesSims26TAM2016,3,144,25-28
1256,LaBrandon Toefield\ToefLa00,2004,24,4-132,JAX,NFL,14,0,51,169,3.31,0,12.1,LaBrandon Toefield,LaBrandonToefield24JAX2004,4,31,< 24
1257,Fred Beasley\BeasFr00,2000,26,6-180,SFO,NFL,15,15,50,147,2.94,3,9.8,Fred Beasley,FredBeasley26SFO2000,6,64,25-28
1258,Brandon Bennett\BennBr00,2001,28,NA,CIN,NFL,16,1,50,232,4.64,0,14.5,Brandon Bennett,BrandonBennett28CIN2001,Undrafted,Undrafted,25-28
1259,Shawn Bryson\BrysSh00,2004,28,3-86,DET,NFL,16,1,50,264,5.28,0,16.5,Shawn Bryson,ShawnBryson28DET2004,3,159,25-28
1260,Corey Clement\ClemCo00,2018,24,NA,PHI,NFL,6,0,50,167,3.34,2,27.8,Corey Clement,CoreyClement24PHI2018,Undrafted,Undrafted,< 24
1261,Brock Forsey\ForsBr00,2003,23,6-206,CHI,NFL,9,2,50,191,3.82,2,21.2,Brock Forsey,BrockForsey23CHI2003,6,81,< 24
1262,Toby Gerhart\GerhTo00,2012,25,2-51,MIN,NFL,16,0,50,169,3.38,1,10.6,Toby Gerhart,TobyGerhart25MIN2012,2,128,25-28
1263,Nick Goings\GoinNi00,2002,24,NA,CAR,NFL,14,2,50,188,3.76,0,13.4,Nick Goings,NickGoings24CAR2002,Undrafted,Undrafted,< 24
1264,J.J. Johnson\JohnJ.00,2000,26,2-39,MIA,NFL,13,1,50,168,3.36,1,12.9,J.J. Johnson,J.J.Johnson26MIA2000,2,117,25-28
1265,Michael Pittman\PittMi00,2006,31,4-95,TAM,NFL,16,3,50,245,4.9,1,15.3,Michael Pittman,MichaelPittman31TAM2006,4,166,29-32
1266,Darren Sproles\SproDa00,2010,27,4-130,SDG,NFL,16,3,50,267,5.34,0,16.7,Darren Sproles,DarrenSproles27SDG2010,4,30,25-28
1267,Robert Turbin\TurbRo00,2015,26,4-106,2TM,NFL,10,0,50,199,3.98,1,19.9,Robert Turbin,RobertTurbin262TM2015,4,9,25-28
1268,Derrick Ward\WardDe01,2010,30,7-235,HOU,NFL,16,0,50,315,6.3,4,19.7,Derrick Ward,DerrickWard30HOU2010,7,93,29-32
1269,DeShawn Wynn\WynnDe00,2007,24,7-228,GNB,NFL,7,4,50,203,4.06,4,29,DeShawn Wynn,DeShawnWynn24GNB2007,7,88,< 24
1270,Jay Ajayi\AjayJa00,2015,22,5-149,MIA,NFL,9,0,49,187,3.82,1,20.8,Jay Ajayi,JayAjayi22MIA2015,5,44,< 24
1271,Chris Carson\CarsCh00,2017,23,7-249,SEA,NFL,4,3,49,208,4.24,0,52,Chris Carson,ChrisCarson23SEA2017,7,101,< 24
1272,Mike Cloud\ClouMi00,2002,27,2-54,KAN,NFL,14,2,49,115,2.35,2,8.2,Mike Cloud,MikeCloud27KAN2002,2,131,25-28
1273,Jonathan Dwyer\DwyeJo00,2013,24,6-188,PIT,NFL,15,0,49,197,4.02,0,13.1,Jonathan Dwyer,JonathanDwyer24PIT2013,6,69,< 24
1274,Arlen Harris\HarrAr00,2006,26,NA,DET,NFL,10,3,49,158,3.22,1,15.8,Arlen Harris,ArlenHarris26DET2006,Undrafted,Undrafted,25-28
1275,Dennis Johnson\JohnDe02,2013,23,NA,HOU,NFL,8,1,49,183,3.73,0,22.9,Dennis Johnson,DennisJohnson23HOU2013,Undrafted,Undrafted,< 24
1276,Dion Lewis\LewiDi00,2015,25,5-149,NWE,NFL,7,6,49,234,4.78,2,33.4,Dion Lewis,DionLewis25NWE2015,5,44,25-28
1277,Chris Ogbonnaya\OgboCh00,2013,27,7-211,CLE,NFL,16,7,49,240,4.9,0,15,Chris Ogbonnaya,ChrisOgbonnaya27CLE2013,7,85,25-28
1278,Cory Schlesinger\SchlCo00,2002,30,6-192,DET,NFL,16,14,49,139,2.84,2,8.7,Cory Schlesinger,CorySchlesinger30DET2002,6,74,29-32
1279,T.J. Yeldon\YeldT.00,2017,24,2-36,JAX,NFL,10,0,49,253,5.16,2,25.3,T.J. Yeldon,T.J.Yeldon24JAX2017,2,114,< 24
1280,Zack Crockett\CrocZa00,2003,31,3-79,OAK,NFL,16,7,48,145,3.02,7,9.1,Zack Crockett,ZackCrockett31OAK2003,3,152,29-32
1281,Zack Crockett\CrocZa00,2004,32,3-79,OAK,NFL,16,9,48,232,4.83,2,14.5,Zack Crockett,ZackCrockett32OAK2004,3,152,29-32
1282,DuJuan Harris\HarrDu01,2015,27,NA,2TM,NFL,4,1,48,189,3.94,0,47.3,DuJuan Harris,DuJuanHarris272TM2015,Undrafted,Undrafted,25-28
1283,Noah Herron\HerrNo00,2005,23,7-244,2TM,NFL,7,0,48,123,2.56,2,17.6,Noah Herron,NoahHerron232TM2005,7,99,< 24
1284,Felix Jones\JoneFe00,2013,26,1-22,PIT,NFL,16,2,48,184,3.83,0,11.5,Felix Jones,FelixJones26PIT2013,1,86,25-28
1285,Chad Morton\MortCh00,2003,26,5-166,WAS,NFL,15,2,48,216,4.5,0,14.4,Chad Morton,ChadMorton26WAS2003,5,55,25-28
1286,Darren Sproles\SproDa00,2012,29,4-130,NOR,NFL,13,6,48,244,5.08,1,18.8,Darren Sproles,DarrenSproles29NOR2012,4,30,29-32
1287,Jonathan Stewart\StewJo00,2013,26,1-13,CAR,NFL,6,1,48,180,3.75,0,30,Jonathan Stewart,JonathanStewart26CAR2013,1,29,25-28
1288,James White\WhitJa02,2018,26,4-130,NWE,NFL,8,1,48,204,4.25,2,25.5,James White,JamesWhite26NWE2018,4,30,25-28
1289,Ricky Williams\WillRi01,2003,25,NA,IND,NFL,13,4,48,155,3.23,2,11.9,Ricky Williams,RickyWilliams25IND2003,Undrafted,Undrafted,25-28
1290,Mike Bell\BellMi00,2010,27,NA,2TM,NFL,16,1,47,99,2.11,0,6.2,Mike Bell,MikeBell272TM2010,Undrafted,Undrafted,25-28
1291,Tashard Choice\ChoiTa00,2012,28,4-122,BUF,NFL,12,0,47,193,4.11,1,16.1,Tashard Choice,TashardChoice28BUF2012,4,24,25-28
1292,Benny Cunningham\CunnBe01,2013,23,NA,STL,NFL,14,0,47,261,5.55,1,18.6,Benny Cunningham,BennyCunningham23STL2013,Undrafted,Undrafted,< 24
1293,Austin Ekeler\EkelAu00,2017,22,NA,LAC,NFL,16,0,47,260,5.53,2,16.3,Austin Ekeler,AustinEkeler22LAC2017,Undrafted,Undrafted,< 24
1294,Mike Gillislee\GillMi00,2015,25,5-164,BUF,NFL,5,1,47,267,5.68,3,53.4,Mike Gillislee,MikeGillislee25BUF2015,5,54,25-28
1295,Robert Holcombe\HolcRo00,2002,27,2-37,TEN,NFL,8,0,47,242,5.15,0,30.3,Robert Holcombe,RobertHolcombe27TEN2002,2,115,25-28
1296,Brian Leonard\LeonBr00,2013,29,2-52,TAM,NFL,16,1,47,182,3.87,0,11.4,Brian Leonard,BrianLeonard29TAM2013,2,129,29-32
1297,Bishop Sankey\SankBi00,2015,23,2-54,TEN,NFL,13,3,47,193,4.11,1,14.8,Bishop Sankey,BishopSankey23TEN2015,2,131,< 24
1298,Cory Schlesinger\SchlCo00,2001,29,6-192,DET,NFL,16,13,47,154,3.28,3,9.6,Cory Schlesinger,CorySchlesinger29DET2001,6,74,29-32
1299,Wendell Smallwood\SmalWe00,2017,23,5-153,PHI,NFL,8,3,47,174,3.7,1,21.8,Wendell Smallwood,WendellSmallwood23PHI2017,5,48,< 24
1300,Robert Turbin\TurbRo00,2016,27,4-106,IND,NFL,15,0,47,164,3.49,7,10.9,Robert Turbin,RobertTurbin27IND2016,4,9,25-28
