Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Tgt,Rec,Yds,Y/R,TD,Y/G,Ctch%,Y/Tgt,name,key,Round,Pick,ageGroup
740,Mark Andrews\AndrMa00,2018,22,NA,BAL,NFL,8,2,26,18,194,10.78,2,24.3,69.2%,7.46,Mark Andrews,MarkAndrews22BAL2018,Undrafted,Undrafted,< 24
741,Chris Baker\BakeCh00,2004,25,3-88,NYJ,NFL,16,0,29,18,182,10.11,4,11.4,62.1%,6.28,Chris Baker,ChrisBaker25NYJ2004,4,137,25-28
742,Chris Baker\BakeCh00,2005,26,3-88,NYJ,NFL,8,8,25,18,269,14.94,1,33.6,72.0%,10.76,Chris Baker,ChrisBaker26NYJ2005,4,137,25-28
743,Anthony Becht\BechAn00,2006,29,1-27,TAM,NFL,16,16,26,18,115,6.39,1,7.2,69.2%,4.42,Anthony Becht,AnthonyBecht29TAM2006,1,92,29-32
744,Nick Boyle\BoylNi00,2015,22,5-171,BAL,NFL,11,2,23,18,153,8.5,0,13.9,78.3%,6.65,Nick Boyle,NickBoyle22BAL2015,6,48,< 24
745,Kyle Brady\BradKy00,2005,33,1-9,JAX,NFL,16,14,26,18,157,8.72,1,9.8,69.2%,6.04,Kyle Brady,KyleBrady33JAX2005,1,139,32+
746,Mark Campbell\CampMa00,2006,31,NA,NOR,NFL,14,10,29,18,164,9.11,0,11.7,62.1%,5.66,Mark Campbell,MarkCampbell31NOR2006,Undrafted,Undrafted,29-32
747,Charles Clay\ClayCh00,2012,23,6-174,MIA,NFL,14,9,33,18,212,11.78,2,15.1,54.5%,6.42,Charles Clay,CharlesClay23MIA2012,7,50,< 24
748,Kellen Davis\DaviKe01,2011,26,5-158,CHI,NFL,16,15,35,18,206,11.44,5,12.9,51.4%,5.89,Kellen Davis,KellenDavis26CHI2011,6,41,25-28
749,Jack Doyle\DoylJa00,2014,24,NA,IND,NFL,16,1,22,18,118,6.56,2,7.4,81.8%,5.36,Jack Doyle,JackDoyle24IND2014,Undrafted,Undrafted,< 24
750,Joseph Fauria\FaurJo00,2013,23,NA,DET,NFL,16,2,30,18,207,11.5,7,12.9,60.0%,6.9,Joseph Fauria,JosephFauria23DET2013,Undrafted,Undrafted,< 24
751,Casey Fitzsimmons\FitzCa00,2009,29,NA,DET,NFL,12,1,27,18,128,7.11,0,10.7,66.7%,4.74,Casey Fitzsimmons,CaseyFitzsimmons29DET2009,Undrafted,Undrafted,29-32
752,Zeron Flemister\FlemZe00,2001,25,NA,WAS,NFL,16,1,29,18,196,10.89,2,12.3,62.1%,6.76,Zeron Flemister,ZeronFlemister25WAS2001,Undrafted,Undrafted,25-28
753,Bryan Fletcher\FletBr00,2006,27,6-210,IND,NFL,15,3,25,18,202,11.22,2,13.5,72.0%,8.08,Bryan Fletcher,BryanFletcher27IND2006,7,72,25-28
754,Bryan Fletcher\FletBr00,2007,28,6-210,IND,NFL,15,3,27,18,143,7.94,0,9.5,66.7%,5.3,Bryan Fletcher,BryanFletcher28IND2007,7,72,25-28
755,Bryan Fletcher\FletBr00,2005,26,6-210,IND,NFL,16,12,27,18,202,11.22,3,12.6,66.7%,7.48,Bryan Fletcher,BryanFletcher26IND2005,7,72,25-28
756,Bubba Franks\FranBu00,2007,29,1-14,GNB,NFL,8,1,32,18,132,7.33,3,16.5,56.3%,4.13,Bubba Franks,BubbaFranks29GNB2007,1,29,29-32
757,Dallas Goedert\GoedDa00,2018,23,NA,PHI,NFL,8,4,21,18,188,10.44,3,23.5,85.7%,8.95,Dallas Goedert,DallasGoedert23PHI2018,Undrafted,Undrafted,< 24
758,Daniel Graham\GrahDa00,2010,32,1-21,DEN,NFL,16,16,37,18,148,8.22,0,9.3,48.6%,4,Daniel Graham,DanielGraham32DEN2010,1,71,29-32
759,Garrett Graham\GrahGa00,2014,28,4-118,HOU,NFL,11,9,28,18,197,10.94,1,17.9,64.3%,7.04,Garrett Graham,GarrettGraham28HOU2014,5,15,25-28
760,Ladarius Green\GreeLa00,2016,26,4-110,PIT,NFL,6,2,34,18,304,16.89,1,50.7,52.9%,8.94,Ladarius Green,LadariusGreen26PIT2016,5,9,25-28
761,Jermaine Gresham\GresJe00,2015,27,1-21,ARI,NFL,15,12,32,18,223,12.39,1,14.9,56.3%,6.97,Jermaine Gresham,JermaineGresham27ARI2015,1,71,25-28
762,Demetrius Harris\HarrDe03,2017,26,NA,KAN,NFL,16,7,35,18,224,12.44,1,14,51.4%,6.4,Demetrius Harris,DemetriusHarris26KAN2017,Undrafted,Undrafted,25-28
763,Steve Heiden\HeidSt00,2003,27,3-69,CLE,NFL,9,9,31,18,134,7.44,0,14.9,58.1%,4.32,Steve Heiden,SteveHeiden27CLE2003,4,126,25-28
764,Lance Kendricks\KendLa00,2017,29,2-47,GNB,NFL,16,9,35,18,203,11.28,1,12.7,51.4%,5.8,Lance Kendricks,LanceKendricks29GNB2017,3,110,29-32
765,Dan Kreider\KreiDa00,2002,25,NA,PIT,NFL,16,13,25,18,122,6.78,1,7.6,72.0%,4.88,Dan Kreider,DanKreider25PIT2002,Undrafted,Undrafted,25-28
766,Marcedes Lewis\LewiMa00,2014,30,1-28,JAX,NFL,8,8,31,18,206,11.44,2,25.8,58.1%,6.65,Marcedes Lewis,MarcedesLewis30JAX2014,1,94,29-32
767,Anthony McCoy\McCoAn00,2012,25,6-185,SEA,NFL,16,5,28,18,291,16.17,3,18.2,64.3%,10.39,Anthony McCoy,AnthonyMcCoy25SEA2012,7,55,25-28
768,Mikhael Ricks\RickMi00,2001,27,2-59,KAN,NFL,16,0,30,18,252,14,1,15.8,60.0%,8.4,Mikhael Ricks,MikhaelRicks27KAN2001,3,118,25-28
769,Mychal Rivera\RiveMy00,2016,26,6-184,OAK,NFL,13,2,25,18,192,10.67,1,14.8,72.0%,7.68,Mychal Rivera,MychalRivera26OAK2016,7,54,25-28
770,Dante Rosario\RosaDa00,2008,24,5-155,CAR,NFL,16,6,31,18,209,11.61,1,13.1,58.1%,6.74,Dante Rosario,DanteRosario24CAR2008,6,38,< 24
771,Robert Royal\RoyaRo00,2005,26,5-160,WAS,NFL,15,14,35,18,131,7.28,1,8.7,51.4%,3.74,Robert Royal,RobertRoyal26WAS2005,6,43,25-28
772,Tony Scheffler\ScheTo00,2006,23,2-61,DEN,NFL,13,5,37,18,286,15.89,4,22,48.6%,7.73,Tony Scheffler,TonyScheffler23DEN2006,3,120,< 24
773,Matt Schobel\SchoMa00,2005,27,3-67,CIN,NFL,16,1,25,18,193,10.72,1,12.1,72.0%,7.72,Matt Schobel,MattSchobel27CIN2005,4,124,25-28
774,Aaron Shea\SheaAa00,2005,29,4-110,CLE,NFL,12,4,32,18,153,8.5,1,12.8,56.3%,4.78,Aaron Shea,AaronShea29CLE2005,5,9,29-32
775,Dion Sims\SimsDi00,2015,24,4-106,MIA,NFL,13,4,25,18,127,7.06,1,9.8,72.0%,5.08,Dion Sims,DionSims24MIA2015,5,6,< 24
776,Jonnu Smith\SmitJo01,2017,22,3-100,TEN,NFL,16,13,30,18,157,8.72,2,9.8,60.0%,5.23,Jonnu Smith,JonnuSmith22TEN2017,4,2,< 24
777,Jerramy Stevens\StevJe00,2007,28,1-28,TAM,NFL,14,3,21,18,189,10.5,4,13.5,85.7%,9,Jerramy Stevens,JerramyStevens28TAM2007,1,94,25-28
778,Jed Weaver\WeavJe00,2001,25,7-208,MIA,NFL,16,7,25,18,215,11.94,2,13.4,72.0%,8.6,Jed Weaver,JedWeaver25MIA2001,8,70,25-28
779,Jermaine Wiggins\WiggJe00,2000,25,NA,2TM,NFL,15,2,28,18,207,11.5,2,13.8,64.3%,7.39,Jermaine Wiggins,JermaineWiggins252TM2000,Undrafted,Undrafted,25-28
780,Martellus Bennett\BennMa00,2011,24,2-61,DAL,NFL,14,7,26,17,144,8.47,0,10.3,65.4%,5.54,Martellus Bennett,MartellusBennett24DAL2011,3,120,< 24
781,Mark Bruener\BrueMa00,2000,28,1-27,PIT,NFL,16,16,34,17,192,11.29,3,12,50.0%,5.65,Mark Bruener,MarkBruener28PIT2000,1,92,25-28
782,Mark Campbell\CampMa00,2004,29,NA,BUF,NFL,12,12,30,17,203,11.94,5,16.9,56.7%,6.77,Mark Campbell,MarkCampbell29BUF2004,Undrafted,Undrafted,29-32
783,Derek Carrier\CarrDe00,2015,25,NA,WAS,NFL,12,12,22,17,141,8.29,1,11.8,77.3%,6.41,Derek Carrier,DerekCarrier25WAS2015,Undrafted,Undrafted,25-28
784,John Davis\DaviJo00,2000,27,5-2,MIN,NFL,15,9,29,17,202,11.88,1,13.5,58.6%,6.97,John Davis,JohnDavis27MIN2000,6,65,25-28
785,Ed Dickson\DickEd00,2015,28,3-70,CAR,NFL,16,11,26,17,121,7.12,2,7.6,65.4%,4.65,Ed Dickson,EdDickson28CAR2015,4,127,25-28
786,Jim Dray\DrayJi00,2014,28,7-233,CLE,NFL,16,8,27,17,242,14.24,1,15.1,63.0%,8.96,Jim Dray,JimDray28CLE2014,8,83,25-28
787,Jason Dunn\DunnJa00,2004,31,2-54,KAN,NFL,16,0,25,17,120,7.06,3,7.5,68.0%,4.8,Jason Dunn,JasonDunn31KAN2004,3,115,29-32
788,Evan Engram\EngrEv00,2018,24,1-23,NYG,NFL,5,5,26,17,145,8.53,2,29,65.4%,5.58,Evan Engram,EvanEngram24NYG2018,1,81,< 24
789,Darren Fells\FellDa01,2017,31,NA,DET,NFL,16,13,26,17,177,10.41,3,11.1,65.4%,6.81,Darren Fells,DarrenFells31DET2017,Undrafted,Undrafted,29-32
790,C.J. Fiedorowicz\FiedC.00,2015,24,3-65,HOU,NFL,16,14,24,17,167,9.82,1,10.4,70.8%,6.96,C.J. Fiedorowicz,C.J.Fiedorowicz24HOU2015,4,123,< 24
791,Ladarius Green\GreeLa00,2013,23,4-110,SDG,NFL,16,10,30,17,376,22.12,3,23.5,56.7%,12.53,Ladarius Green,LadariusGreen23SDG2013,5,9,< 24
792,Demetrius Harris\HarrDe03,2016,25,NA,KAN,NFL,16,11,31,17,123,7.24,1,7.7,54.8%,3.97,Demetrius Harris,DemetriusHarris25KAN2016,Undrafted,Undrafted,25-28
793,Steve Heiden\HeidSt00,2002,26,3-69,CLE,NFL,16,6,19,17,105,6.18,1,6.6,89.5%,5.53,Steve Heiden,SteveHeiden26CLE2002,4,126,25-28
794,Will Heller\HellWi00,2012,31,NA,DET,NFL,16,5,23,17,150,8.82,1,9.4,73.9%,6.52,Will Heller,WillHeller31DET2012,Undrafted,Undrafted,29-32
795,Jeff King\KingJe00,2012,29,5-155,ARI,NFL,16,12,29,17,129,7.59,0,8.1,58.6%,4.45,Jeff King,JeffKing29ARI2012,6,38,29-32
796,Jim Kleinsasser\KleiJi00,2010,33,2-44,MIN,NFL,16,7,21,17,148,8.71,0,9.3,81.0%,7.05,Jim Kleinsasser,JimKleinsasser33MIN2010,3,107,32+
797,Kris Mangum\MangKr00,2003,30,7-228,CAR,NFL,16,11,29,17,199,11.71,0,12.4,58.6%,6.86,Kris Mangum,KrisMangum30CAR2003,8,79,29-32
798,Sean McHugh\McHuSe00,2007,25,7-241,DET,NFL,15,12,29,17,252,14.82,0,16.8,58.6%,8.69,Sean McHugh,SeanMcHugh25DET2007,8,86,25-28
799,Billy Miller\MillBi00,2004,27,7-218,HOU,NFL,16,8,33,17,178,10.47,1,11.1,51.5%,5.39,Billy Miller,BillyMiller27HOU2004,8,74,25-28
800,Shawn Nelson\NelsSh00,2009,24,4-121,BUF,NFL,12,12,29,17,156,9.18,1,13,58.6%,5.38,Shawn Nelson,ShawnNelson24BUF2009,5,17,< 24
801,Greg Olsen\OlseGr00,2017,32,1-31,CAR,NFL,7,7,38,17,191,11.24,1,27.3,44.7%,5.03,Greg Olsen,GregOlsen32CAR2017,1,97,29-32
802,Marcellus Rivers\RiveMa00,2003,25,NA,NYG,NFL,12,6,22,17,155,9.12,0,12.9,77.3%,7.05,Marcellus Rivers,MarcellusRivers25NYG2003,Undrafted,Undrafted,25-28
803,O.J. Santiago\SantO.00,2001,27,3-70,CLE,NFL,14,12,27,17,153,9,2,10.9,63.0%,5.67,O.J. Santiago,O.J.Santiago27CLE2001,4,127,25-28
804,Matt Spaeth\SpaeMa00,2008,25,3-77,PIT,NFL,16,13,26,17,136,8,0,8.5,65.4%,5.23,Matt Spaeth,MattSpaeth25PIT2008,4,131,25-28
805,C.J. Uzomah\UzomC.00,2018,25,5-157,CIN,NFL,8,7,23,17,184,10.82,2,23,73.9%,8,C.J. Uzomah,C.J.Uzomah25CIN2018,6,40,25-28
806,James Whalen\WhalJa00,2002,25,5-157,DAL,NFL,16,6,29,17,152,8.94,0,9.5,58.6%,5.24,James Whalen,JamesWhalen25DAL2002,6,40,25-28
807,Luke Willson\WillLu00,2015,25,5-158,SEA,NFL,14,7,26,17,213,12.53,1,15.2,65.4%,8.19,Luke Willson,LukeWillson25SEA2015,6,41,25-28
808,George Wrighster\WrigGe00,2007,26,4-104,JAX,NFL,11,6,24,17,123,7.24,1,11.2,70.8%,5.13,George Wrighster,GeorgeWrighster26JAX2007,5,5,25-28
809,Frank Wycheck\WychFr00,2003,32,6-160,TEN,NFL,10,6,29,17,165,9.71,2,16.5,58.6%,5.69,Frank Wycheck,FrankWycheck32TEN2003,7,43,29-32
810,Jerell Adams\AdamJe01,2016,24,6-184,NYG,NFL,13,2,21,16,122,7.63,1,9.4,76.2%,5.81,Jerell Adams,JerellAdams24NYG2016,7,54,< 24
811,Dwayne Allen\AlleDw00,2015,25,3-64,IND,NFL,13,12,29,16,109,6.81,1,8.4,55.2%,3.76,Dwayne Allen,DwayneAllen25IND2015,4,122,25-28
812,Anthony Becht\BechAn00,2005,28,1-27,TAM,NFL,16,16,25,16,112,7,0,7,64.0%,4.48,Anthony Becht,AnthonyBecht28TAM2005,1,92,25-28
813,Anthony Becht\BechAn00,2000,23,1-27,NYJ,NFL,14,10,30,16,144,9,2,10.3,53.3%,4.8,Anthony Becht,AnthonyBecht23NYJ2000,1,92,< 24
814,Brent Celek\CeleBr00,2007,22,5-162,PHI,NFL,16,4,22,16,178,11.13,1,11.1,72.7%,8.09,Brent Celek,BrentCelek22PHI2007,6,45,< 24
815,Charles Clay\ClayCh00,2011,22,6-174,MIA,NFL,14,9,25,16,233,14.56,3,16.6,64.0%,9.32,Charles Clay,CharlesClay22MIA2011,7,50,< 24
816,Cam Cleeland\CleeCa00,2002,27,2-40,NWE,NFL,12,1,21,16,112,7,1,9.3,76.2%,5.33,Cam Cleeland,CamCleeland27NWE2002,3,104,25-28
817,Daniel Coats\CoatDa00,2009,25,NA,CIN,NFL,16,11,31,16,150,9.38,0,9.4,51.6%,4.84,Daniel Coats,DanielCoats25CIN2009,Undrafted,Undrafted,25-28
818,A.J. Derby\DerbA.00,2016,25,6-202,2TM,NFL,10,3,20,16,160,10,0,16,80.0%,8,A.J. Derby,A.J.Derby252TM2016,7,68,25-28
819,Rickey Dudley\DudlRi00,2002,30,1-9,TAM,NFL,14,3,26,16,192,12,3,13.7,61.5%,7.38,Rickey Dudley,RickeyDudley30TAM2002,1,139,29-32
820,Gerald Everett\EverGe00,2017,23,2-44,LAR,NFL,16,2,32,16,244,15.25,2,15.3,50.0%,7.63,Gerald Everett,GeraldEverett23LAR2017,3,107,< 24
821,Christian Fauria\FaurCh00,2004,33,2-39,NWE,NFL,16,10,20,16,195,12.19,2,12.2,80.0%,9.75,Christian Fauria,ChristianFauria33NWE2004,3,103,32+
822,Daniel Fells\FellDa00,2014,31,NA,NYG,NFL,16,9,20,16,188,11.75,4,11.8,80.0%,9.4,Daniel Fells,DanielFells31NYG2014,Undrafted,Undrafted,29-32
823,Mike Gesicki\GesiMi00,2018,23,NA,MIA,NFL,8,3,22,16,146,9.13,0,18.3,72.7%,6.64,Mike Gesicki,MikeGesicki23MIA2018,Undrafted,Undrafted,< 24
824,Daniel Graham\GrahDa00,2005,27,1-21,NWE,NFL,11,9,25,16,235,14.69,3,21.4,64.0%,9.4,Daniel Graham,DanielGraham27NWE2005,1,71,25-28
825,Todd Heap\HeapTo00,2001,21,1-31,BAL,NFL,12,6,23,16,206,12.88,1,17.2,69.6%,8.96,Todd Heap,ToddHeap21BAL2001,1,97,< 24
826,Josh Hill\HillJo02,2015,25,NA,NOR,NFL,16,7,30,16,120,7.5,2,7.5,53.3%,4,Josh Hill,JoshHill25NOR2015,Undrafted,Undrafted,25-28
827,Josh Hill\HillJo02,2017,27,NA,NOR,NFL,16,11,22,16,125,7.81,1,7.8,72.7%,5.68,Josh Hill,JoshHill27NOR2017,Undrafted,Undrafted,25-28
828,Reggie Kelly\KellRe00,2001,24,2-42,ATL,NFL,14,13,29,16,142,8.88,0,10.1,55.2%,4.9,Reggie Kelly,ReggieKelly24ATL2001,3,105,< 24
829,Rob Konrad\KonrRo00,2003,27,2-43,MIA,NFL,14,12,19,16,166,10.38,0,11.9,84.2%,8.74,Rob Konrad,RobKonrad27MIA2003,3,106,25-28
830,Marcedes Lewis\LewiMa00,2015,31,1-28,JAX,NFL,16,16,37,16,226,14.13,0,14.1,43.2%,6.11,Marcedes Lewis,MarcedesLewis31JAX2015,1,94,29-32
831,Joel Makovicka\MakoJo00,2001,26,4-116,ARI,NFL,16,14,28,16,95,5.94,1,5.9,57.1%,3.39,Joel Makovicka,JoelMakovicka26ARI2001,5,13,25-28
832,Kris Mangum\MangKr00,2002,29,7-228,CAR,NFL,16,8,29,16,159,9.94,0,9.9,55.2%,5.48,Kris Mangum,KrisMangum29CAR2002,8,79,29-32
833,Dave Moore\MoorDa00,2002,33,7-191,BUF,NFL,14,5,24,16,141,8.81,2,10.1,66.7%,5.88,Dave Moore,DaveMoore33BUF2002,8,60,32+
834,Evan Moore\MoorEv00,2010,25,NA,CLE,NFL,12,4,26,16,322,20.13,1,26.8,61.5%,12.38,Evan Moore,EvanMoore25CLE2010,Undrafted,Undrafted,25-28
835,Brandon Myers\MyerBr00,2011,26,6-202,OAK,NFL,16,7,27,16,151,9.44,0,9.4,59.3%,5.59,Brandon Myers,BrandonMyers26OAK2011,7,68,25-28
836,Josh Norman\NormJo00,2002,22,NA,SDG,NFL,11,1,25,16,201,12.56,1,18.3,64.0%,8.04,Josh Norman,JoshNorman22SDG2002,Undrafted,Undrafted,< 24
837,Justin Peelle\PeelJu00,2006,27,4-103,MIA,NFL,15,10,18,16,116,7.25,1,7.7,88.9%,6.44,Justin Peelle,JustinPeelle27MIA2006,5,4,25-28
838,Justin Peelle\PeelJu00,2003,24,4-103,SDG,NFL,15,9,25,16,133,8.31,1,8.9,64.0%,5.32,Justin Peelle,JustinPeelle24SDG2003,5,4,< 24
839,Dennis Pitta\PittDe00,2014,29,4-114,BAL,NFL,3,3,21,16,125,7.81,0,41.7,76.2%,5.95,Dennis Pitta,DennisPitta29BAL2014,5,11,29-32
840,Leonard Pope\PopeLe00,2006,23,3-72,ARI,NFL,16,6,23,16,161,10.06,0,10.1,69.6%,7,Leonard Pope,LeonardPope23ARI2006,4,129,< 24
841,Dante Rosario\RosaDa00,2014,30,5-155,CHI,NFL,16,3,22,16,116,7.25,0,7.3,72.7%,5.27,Dante Rosario,DanteRosario30CHI2014,6,38,29-32
842,Luke Stocker\StocLu00,2012,24,4-104,TAM,NFL,16,11,27,16,165,10.31,1,10.3,59.3%,6.11,Luke Stocker,LukeStocker24TAM2012,5,5,< 24
843,Ben Utecht\UtecBe00,2008,27,NA,CIN,NFL,10,6,28,16,123,7.69,0,12.3,57.1%,4.39,Ben Utecht,BenUtecht27CIN2008,Undrafted,Undrafted,25-28
844,Blake Bell\BellBl00,2015,24,4-117,SFO,NFL,14,5,25,15,186,12.4,0,13.3,60.0%,7.44,Blake Bell,BlakeBell24SFO2015,5,14,< 24
845,Martellus Bennett\BennMa00,2009,22,2-61,DAL,NFL,14,6,30,15,159,10.6,0,11.4,50.0%,5.3,Martellus Bennett,MartellusBennett22DAL2009,3,120,< 24
846,Adam Bergen\BergAd00,2006,23,NA,ARI,NFL,14,7,24,15,111,7.4,1,7.9,62.5%,4.63,Adam Bergen,AdamBergen23ARI2006,Undrafted,Undrafted,< 24
847,Larry Donnell\DonnLa00,2016,28,NA,NYG,NFL,14,6,22,15,92,6.13,1,6.6,68.2%,4.18,Larry Donnell,LarryDonnell28NYG2016,Undrafted,Undrafted,25-28
848,Jack Doyle\DoylJa00,2018,28,NA,IND,NFL,3,3,22,15,150,10,1,50,68.2%,6.82,Jack Doyle,JackDoyle28IND2018,Undrafted,Undrafted,25-28
849,Tyler Eifert\EifeTy00,2018,28,1-21,CIN,NFL,4,2,19,15,179,11.93,1,44.8,78.9%,9.42,Tyler Eifert,TylerEifert28CIN2018,1,71,25-28
850,Michael Gaines\GainMi00,2006,26,7-232,CAR,NFL,16,9,29,15,146,9.73,0,9.1,51.7%,5.03,Michael Gaines,MichaelGaines26CAR2006,8,82,25-28
851,John Gilmore\GilmJo00,2008,29,6-196,TAM,NFL,16,10,21,15,147,9.8,1,9.2,71.4%,7,John Gilmore,JohnGilmore29TAM2008,7,63,29-32
852,Daniel Graham\GrahDa00,2002,24,1-21,NWE,NFL,12,6,23,15,150,10,1,12.5,65.2%,6.52,Daniel Graham,DanielGraham24NWE2002,1,71,< 24
853,Patrick Hape\HapePa00,2001,27,5-137,DEN,NFL,15,8,19,15,96,6.4,3,6.4,78.9%,5.05,Patrick Hape,PatrickHape27DEN2001,6,27,25-28
854,Jackie Harris\HarrJa00,2001,33,4-102,DAL,NFL,13,12,25,15,141,9.4,2,10.8,60.0%,5.64,Jackie Harris,JackieHarris33DAL2001,5,3,32+
855,Jeff Heuerman\HeueJe00,2018,26,3-92,DEN,NFL,8,7,29,15,134,8.93,1,16.8,51.7%,4.62,Jeff Heuerman,JeffHeuerman26DEN2018,4,142,25-28
856,Josh Hill\HillJo02,2016,26,NA,NOR,NFL,9,8,22,15,149,9.93,1,16.6,68.2%,6.77,Josh Hill,JoshHill26NOR2016,Undrafted,Undrafted,25-28
857,Reggie Kelly\KellRe00,2004,27,2-42,CIN,NFL,16,15,21,15,85,5.67,0,5.3,71.4%,4.05,Reggie Kelly,ReggieKelly27CIN2004,3,105,25-28
858,Reggie Kelly\KellRe00,2005,28,2-42,CIN,NFL,15,14,18,15,90,6,1,6,83.3%,5,Reggie Kelly,ReggieKelly28CIN2005,3,105,25-28
859,Brian Kozlowski\KozlBr00,2001,31,NA,ATL,NFL,16,0,22,15,270,18,1,16.9,68.2%,12.27,Brian Kozlowski,BrianKozlowski31ATL2001,Undrafted,Undrafted,29-32
860,Brian Kozlowski\KozlBr00,2000,30,NA,ATL,NFL,16,3,25,15,151,10.07,2,9.4,60.0%,6.04,Brian Kozlowski,BrianKozlowski30ATL2000,Undrafted,Undrafted,29-32
861,Kris Mangum\MangKr00,2001,28,7-228,CAR,NFL,16,10,27,15,89,5.93,2,5.6,55.6%,3.3,Kris Mangum,KrisMangum28CAR2001,8,79,25-28
862,Brandon Manumaleuna\ManuBr00,2008,28,4-129,SDG,NFL,16,11,19,15,127,8.47,2,7.9,78.9%,6.68,Brandon Manumaleuna,BrandonManumaleuna28SDG2008,5,22,25-28
863,Brandon Manumaleuna\ManuBr00,2004,24,4-129,STL,NFL,16,16,21,15,174,11.6,1,10.9,71.4%,8.29,Brandon Manumaleuna,BrandonManumaleuna24STL2004,5,22,< 24
864,Ben Patrick\PatrBe00,2010,26,7-215,ARI,NFL,15,7,18,15,123,8.2,0,8.2,83.3%,6.83,Ben Patrick,BenPatrick26ARI2010,8,73,25-28
865,Justin Peelle\PeelJu00,2008,29,4-103,ATL,NFL,16,11,23,15,159,10.6,2,9.9,65.2%,6.91,Justin Peelle,JustinPeelle29ATL2008,5,4,29-32
866,John Phillips\PhilJo00,2011,24,6-208,DAL,NFL,16,7,18,15,101,6.73,1,6.3,83.3%,5.61,John Phillips,JohnPhillips24DAL2011,7,70,< 24
867,Rod Rutledge\RutlRo00,2000,25,2-54,NWE,NFL,16,11,20,15,103,6.87,1,6.4,75.0%,5.15,Rod Rutledge,RodRutledge25NWE2000,3,115,25-28
868,Darnell Sanders\SandDa00,2003,24,4-122,CLE,NFL,16,12,21,15,95,6.33,1,5.9,71.4%,4.52,Darnell Sanders,DarnellSanders24CLE2003,5,18,< 24
869,Derek Schouman\SchoDe00,2008,23,7-222,BUF,NFL,16,12,20,15,153,10.2,1,9.6,75.0%,7.65,Derek Schouman,DerekSchouman23BUF2008,8,77,< 24
870,Dion Sims\SimsDi00,2017,26,4-106,CHI,NFL,14,14,29,15,180,12,1,12.9,51.7%,6.21,Dion Sims,DionSims26CHI2017,5,6,25-28
871,Jerramy Stevens\StevJe00,2009,30,1-28,TAM,NFL,16,8,32,15,130,8.67,1,8.1,46.9%,4.06,Jerramy Stevens,JerramyStevens30TAM2009,1,94,29-32
872,Erik Swoope\SwooEr00,2016,24,NA,IND,NFL,16,4,22,15,297,19.8,1,18.6,68.2%,13.5,Erik Swoope,ErikSwoope24IND2016,Undrafted,Undrafted,< 24
873,Maxx Williams\WillMa04,2017,23,2-55,BAL,NFL,11,8,18,15,86,5.73,1,7.8,83.3%,4.78,Maxx Williams,MaxxWilliams23BAL2017,3,116,< 24
874,Luke Willson\WillLu00,2016,26,5-158,SEA,NFL,11,6,21,15,129,8.6,2,11.7,71.4%,6.14,Luke Willson,LukeWillson26SEA2016,6,41,25-28
875,Luke Willson\WillLu00,2017,27,5-158,SEA,NFL,16,7,22,15,153,10.2,4,9.6,68.2%,6.95,Luke Willson,LukeWillson27SEA2017,6,41,25-28
876,Kris Wilson\WilsKr00,2006,25,2-61,KAN,NFL,16,10,24,15,132,8.8,3,8.3,62.5%,5.5,Kris Wilson,KrisWilson25KAN2006,3,120,25-28
877,Billy Bajema\BajeBi00,2010,28,7-249,STL,NFL,13,8,24,14,145,10.36,2,11.2,58.3%,6.04,Billy Bajema,BillyBajema28STL2010,8,90,25-28
878,Chris Baker\BakeCh00,2009,30,3-88,NWE,NFL,16,7,19,14,142,10.14,2,8.9,73.7%,7.47,Chris Baker,ChrisBaker30NWE2009,4,137,29-32
879,Chris Baker\BakeCh00,2003,24,3-88,NYJ,NFL,16,0,18,14,137,9.79,0,8.6,77.8%,7.61,Chris Baker,ChrisBaker24NYJ2003,4,137,< 24
880,Marco Battaglia\BattMa00,2001,28,2-39,2TM,NFL,11,1,24,14,127,9.07,0,11.5,58.3%,5.29,Marco Battaglia,MarcoBattaglia282TM2001,3,103,25-28
881,Nick Boyle\BoylNi00,2018,25,5-171,BAL,NFL,8,6,27,14,136,9.71,0,17,51.9%,5.04,Nick Boyle,NickBoyle25BAL2018,6,48,25-28
882,Kyle Brady\BradKy00,2004,32,1-9,JAX,NFL,11,8,23,14,103,7.36,1,9.4,60.9%,4.48,Kyle Brady,KyleBrady32JAX2004,1,139,29-32
883,Brent Celek\CeleBr00,2016,31,5-162,PHI,NFL,16,8,19,14,155,11.07,0,9.7,73.7%,8.16,Brent Celek,BrentCelek31PHI2016,6,45,29-32
884,Anthony Fasano\FasaAn00,2006,22,2-53,DAL,NFL,16,5,24,14,126,9,0,7.9,58.3%,5.25,Anthony Fasano,AnthonyFasano22DAL2006,3,114,< 24
885,Anthony Fasano\FasaAn00,2007,23,2-53,DAL,NFL,16,5,21,14,143,10.21,1,8.9,66.7%,6.81,Anthony Fasano,AnthonyFasano23DAL2007,3,114,< 24
886,Darren Fells\FellDa01,2016,30,NA,ARI,NFL,14,7,18,14,154,11,1,11,77.8%,8.56,Darren Fells,DarrenFells30ARI2016,Undrafted,Undrafted,29-32
887,C.J. Fiedorowicz\FiedC.00,2017,26,3-65,HOU,NFL,5,5,22,14,127,9.07,0,25.4,63.6%,5.77,C.J. Fiedorowicz,C.J.Fiedorowicz26HOU2017,4,123,25-28
